source_kind,source_file,specialty,phenotypes,atom_id,atom_name,system,code,warehouse_meaning,warehouse_row_count,warehouse_patient_count,mapping_role,can_fire_atom_alone,review_status,match_mode,context_guard,warehouse_meaning_source,warehouse_exact_meaning,lexical_alignment,lexical_overlap_tokens,config_reuse_count,audit_flags
ATOM,v5/config/shared/atoms/ENT.json,ENT,,al07_competing_macroglossia,Competing cause of macroglossia,SNOMED_CT,448667002,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ENT.json,ENT,,al07_competing_macroglossia,Competing cause of macroglossia,SNOMED_CT,74107003,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,ATTRV,choking,choking,ICD10,R13.10,"Dysphagia, unspecified",24927,5113,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Match explicit choking/aspiration-with-swallowing language. Dysarthria, hoarseness, and dysphagia are related but separate atoms.",local,True,0.0,,4,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,ATTRV,choking,choking,ICD10,R13.19,Other dysphagia,6359,1226,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Match explicit choking/aspiration-with-swallowing language. Dysarthria, hoarseness, and dysphagia are related but separate atoms.",local,True,0.0,,4,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,ATTRV,choking,choking,ICD10,R49.0,Dysphonia,5858,1222,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Match explicit choking/aspiration-with-swallowing language. Dysarthria, hoarseness, and dysphagia are related but separate atoms.",local,True,0.0,,4,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,ATTRV,choking,choking,ICD10,R47.1,Dysarthria and anarthria,2605,402,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Match explicit choking/aspiration-with-swallowing language. Dysarthria, hoarseness, and dysphagia are related but separate atoms.",local,True,0.0,,4,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,AL | ATTRV,constipation,constipation,ICD10,R19.7,"Diarrhea, unspecified",79604,13107,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Match constipation-specific wording only. Diarrhea, alternating bowel habit, or generic dysmotility must be represented by their own atoms.",local,True,0.0,,3,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,AL | ATTRV,constipation,constipation,ICD10,K59.1,Functional diarrhea,1251,220,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Match constipation-specific wording only. Diarrhea, alternating bowel habit, or generic dysmotility must be represented by their own atoms.",local,True,0.0,,3,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,AL | ATTRV,constipation,constipation,ICD10,K59.00,"Constipation, unspecified",49346,11282,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Match constipation-specific wording only. Diarrhea, alternating bowel habit, or generic dysmotility must be represented by their own atoms.",local,True,1.0,constip,3,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,AL | ATTRV,constipation,constipation,ICD10,K59.8,Other specified functional intestinal disorders,23,1,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Match constipation-specific wording only. Diarrhea, alternating bowel habit, or generic dysmotility must be represented by their own atoms.",local,True,0.0,,3,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,AL | ATTRV | ATTRWT,delayed_gastric_emptying,delayed gastric emptying,ICD10,K31.84,Gastroparesis,6831,805,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Require explicit delayed/impaired gastric-emptying language. Symptoms alone do not establish delayed gastric emptying.,local,True,0.0,,6,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,AL | ATTRV | ATTRWT,delayed_gastric_emptying,delayed gastric emptying,ICD10,R68.81,Early satiety,1161,349,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Require explicit delayed/impaired gastric-emptying language. Symptoms alone do not establish delayed gastric emptying.,local,True,0.0,,5,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,AL | ATTRV | ATTRWT,delayed_gastric_emptying,delayed gastric emptying,ICD10,R11.2,"Nausea with vomiting, unspecified",127557,18268,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Require explicit delayed/impaired gastric-emptying language. Symptoms alone do not establish delayed gastric emptying.,local,True,0.0,,5,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,AL | ATTRV,diarrhea,diarrhea,ICD10,R19.7,"Diarrhea, unspecified",79604,13107,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Match diarrhea/loose-stool wording only. Constipation, alternating bowel habit, or generic dysmotility must be represented by their own atoms.",local,True,1.0,diarrhea,3,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,AL | ATTRV,diarrhea,diarrhea,ICD10,K59.1,Functional diarrhea,1251,220,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Match diarrhea/loose-stool wording only. Constipation, alternating bowel habit, or generic dysmotility must be represented by their own atoms.",local,True,0.5,diarrhea,3,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,AL | ATTRV,diarrhea,diarrhea,ICD10,K59.00,"Constipation, unspecified",49346,11282,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Match diarrhea/loose-stool wording only. Constipation, alternating bowel habit, or generic dysmotility must be represented by their own atoms.",local,True,0.0,,3,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,AL | ATTRV,diarrhea,diarrhea,ICD10,K59.8,Other specified functional intestinal disorders,23,1,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Match diarrhea/loose-stool wording only. Constipation, alternating bowel habit, or generic dysmotility must be represented by their own atoms.",local,True,0.0,,3,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,ATTRV,dysarthria,dysarthria,ICD10,R13.10,"Dysphagia, unspecified",24927,5113,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Match speech-articulation impairment only. Dysphagia, choking, and hoarseness must not independently create dysarthria.",local,True,0.0,,4,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,ATTRV,dysarthria,dysarthria,ICD10,R13.19,Other dysphagia,6359,1226,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Match speech-articulation impairment only. Dysphagia, choking, and hoarseness must not independently create dysarthria.",local,True,0.0,,4,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,ATTRV,dysarthria,dysarthria,ICD10,R49.0,Dysphonia,5858,1222,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Match speech-articulation impairment only. Dysphagia, choking, and hoarseness must not independently create dysarthria.",local,True,0.0,,4,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,ATTRV,dysarthria,dysarthria,ICD10,R47.1,Dysarthria and anarthria,2605,402,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Match speech-articulation impairment only. Dysphagia, choking, and hoarseness must not independently create dysarthria.",local,True,0.5,dysarthria,4,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,AL | ATTRV,dysphagia,dysphagia,ICD10,R13.10,"Dysphagia, unspecified",24927,5113,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match swallowing difficulty only. Dysarthria and hoarseness must not independently create dysphagia.,local,True,1.0,dysphagia,4,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,AL | ATTRV,dysphagia,dysphagia,ICD10,R13.19,Other dysphagia,6359,1226,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match swallowing difficulty only. Dysarthria and hoarseness must not independently create dysphagia.,local,True,1.0,dysphagia,4,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,AL | ATTRV,dysphagia,dysphagia,ICD10,R49.0,Dysphonia,5858,1222,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match swallowing difficulty only. Dysarthria and hoarseness must not independently create dysphagia.,local,True,0.0,,4,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,AL | ATTRV,dysphagia,dysphagia,ICD10,R47.1,Dysarthria and anarthria,2605,402,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match swallowing difficulty only. Dysarthria and hoarseness must not independently create dysphagia.,local,True,0.0,,4,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,AL | ATTRV,early_satiety,early satiety,ICD10,K31.84,Gastroparesis,6831,805,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Match early/premature satiety or equivalent fullness wording only; nausea, vomiting, and gastroparesis are related but not lexical synonyms.",local,True,0.0,,6,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,AL | ATTRV,early_satiety,early satiety,ICD10,R68.81,Early satiety,1161,349,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Match early/premature satiety or equivalent fullness wording only; nausea, vomiting, and gastroparesis are related but not lexical synonyms.",local,True,1.0,"early, satiety",5,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,AL | ATTRV,early_satiety,early satiety,ICD10,R11.2,"Nausea with vomiting, unspecified",127557,18268,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Match early/premature satiety or equivalent fullness wording only; nausea, vomiting, and gastroparesis are related but not lexical synonyms.",local,True,0.0,,5,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,ATTRV,hoarseness,hoarseness,ICD10,R13.10,"Dysphagia, unspecified",24927,5113,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Match voice/phonation changes only. Dysphagia, choking, and dysarthria must not independently create hoarseness.",local,True,0.0,,4,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,ATTRV,hoarseness,hoarseness,ICD10,R13.19,Other dysphagia,6359,1226,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Match voice/phonation changes only. Dysphagia, choking, and dysarthria must not independently create hoarseness.",local,True,0.0,,4,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,ATTRV,hoarseness,hoarseness,ICD10,R49.0,Dysphonia,5858,1222,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Match voice/phonation changes only. Dysphagia, choking, and dysarthria must not independently create hoarseness.",local,True,1.0,dysphonia,4,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,ATTRV,hoarseness,hoarseness,ICD10,R47.1,Dysarthria and anarthria,2605,402,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Match voice/phonation changes only. Dysphagia, choking, and dysarthria must not independently create hoarseness.",local,True,0.0,,4,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,AL | ATTRV,nausea,nausea,ICD10,K31.84,Gastroparesis,6831,805,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Match nausea/queasiness language only. Gastroparesis, vomiting, delayed gastric emptying, or early satiety must not independently create nausea.",local,True,0.0,,6,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,AL | ATTRV,nausea,nausea,ICD10,R68.81,Early satiety,1161,349,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Match nausea/queasiness language only. Gastroparesis, vomiting, delayed gastric emptying, or early satiety must not independently create nausea.",local,True,0.0,,5,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,AL | ATTRV,nausea,nausea,ICD10,R11.2,"Nausea with vomiting, unspecified",127557,18268,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Match nausea/queasiness language only. Gastroparesis, vomiting, delayed gastric emptying, or early satiety must not independently create nausea.",local,True,0.5,nausea,5,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,AL | ATTRV,vomiting,vomiting,ICD10,K31.84,Gastroparesis,6831,805,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Match vomiting/emesis language only. Gastroparesis, nausea, delayed gastric emptying, and early satiety must not independently create vomiting.",local,True,0.0,,6,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,AL | ATTRV,vomiting,vomiting,ICD10,R68.81,Early satiety,1161,349,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Match vomiting/emesis language only. Gastroparesis, nausea, delayed gastric emptying, and early satiety must not independently create vomiting.",local,True,0.0,,5,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,AL | ATTRV,vomiting,vomiting,ICD10,R11.2,"Nausea with vomiting, unspecified",127557,18268,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Match vomiting/emesis language only. Gastroparesis, nausea, delayed gastric emptying, and early satiety must not independently create vomiting.",local,True,0.5,vomit,5,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,AL,abdominal_pain,Unexplained abdominal pain,ICD10,R10.10,"Upper abdominal pain, unspecified",18723,2915,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Unexplained abdominal pain'. Related findings must remain separate atoms or rule context.,local,True,0.667,"abdominal, pain",1,CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,AL,abdominal_pain,Unexplained abdominal pain,ICD10,R10.13,Epigastric pain,101649,15230,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Unexplained abdominal pain'. Related findings must remain separate atoms or rule context.,local,True,1.0,"epigastric, pain",1,CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,AL,abdominal_pain,Unexplained abdominal pain,ICD10,R10.84,Generalized abdominal pain,123133,15564,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Unexplained abdominal pain'. Related findings must remain separate atoms or rule context.,local,True,0.667,"abdominal, pain",1,CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,AL,abdominal_pain,Unexplained abdominal pain,ICD10,R10.9,Unspecified abdominal pain,149193,21694,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Unexplained abdominal pain'. Related findings must remain separate atoms or rule context.,local,True,1.0,"abdominal, pain",1,CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GASTROENTEROLOGY.json,GASTROENTEROLOGY,AL,abdominal_pain,Unexplained abdominal pain,SNOMED_CT,21522001,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Unexplained abdominal pain'. Related findings must remain separate atoms or rule context.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GENERAL_MEDICINE.json,GENERAL_MEDICINE,,al34_competing_edema,Competing cause of edema,ICD10,I50.9,"Heart failure, unspecified",60615,5219,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,local,True,1.0,"failure, heart",5,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GENERAL_MEDICINE.json,GENERAL_MEDICINE,,al34_competing_edema,Competing cause of edema,ICD10,I87.2,Venous insufficiency (chronic) (peripheral),21317,2205,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,local,True,0.5,"insufficiency, venou",2,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GENERAL_MEDICINE.json,GENERAL_MEDICINE,,al34_competing_edema,Competing cause of edema,ICD10,I89.0,"Lymphedema, not elsewhere classified",16685,754,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,local,True,0.5,lymphedema,1,CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GENERAL_MEDICINE.json,GENERAL_MEDICINE,,al34_competing_edema,Competing cause of edema,ICD10,K70.30,Alcoholic cirrhosis of liver without ascites,135279,2372,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,local,True,0.25,cirrhosi,4,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GENERAL_MEDICINE.json,GENERAL_MEDICINE,,al34_competing_edema,Competing cause of edema,ICD10,K74.60,Unspecified cirrhosis of liver,157162,5609,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,local,True,0.5,cirrhosi,4,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GENERAL_MEDICINE.json,GENERAL_MEDICINE,,al34_competing_edema,Competing cause of edema,ICD10,N18.9,"Chronic kidney disease, unspecified",48174,1876,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,local,True,0.0,,7,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/GENERAL_MEDICINE.json,GENERAL_MEDICINE,,al34_competing_edema,Competing cause of edema,SNOMED_CT,19943007,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,,,0.0,,4,NOT_IN_WAREHOUSE_VOCABULARY | CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
